GID	GO	EVIDENCE
ostta07g04450	GO:0003735	ISS
ostta07g04450	GO:0005622	ISS
ostta07g04450	GO:0006412	ISS
ostta07g04450	GO:0005737	ISS
ostta07g04450	GO:0019843	ISS
ostta07g04450	GO:1990904	ISS
ostta07g04460	GO:0003824	ISS
ostta07g04460	GO:0004721	ISS
ostta07g04460	GO:0004723	ISS
ostta07g04460	GO:0004724	ISS
ostta07g04460	GO:0005963	ISS
ostta07g04460	GO:0008420	ISS
ostta07g04460	GO:0008597	ISS
ostta07g04460	GO:0017018	ISS
ostta07g04460	GO:0017020	ISS
ostta07g04460	GO:0017023	ISS
ostta07g04460	GO:0004722	ISS
ostta07g04470	GO:0010207	ISS
ostta07g04470	GO:0005506	ISS
ostta07g04470	GO:0016020	ISS
ostta07g04480	GO:0031072	ISS
ostta07g04500	GO:0006744	ISS
ostta07g04500	GO:0008152	ISS
ostta07g04500	GO:0044550	ISS
ostta07g04500	GO:0008168	ISS
ostta07g04500	GO:0008757	ISS
ostta07g04500	GO:0009507	ISS
ostta07g04500	GO:0032259	ISS
ostta07g04500	GO:0042372	ISS
ostta07g04500	GO:0052624	ISS
ostta07g04510	GO:0006487	ISS
ostta07g04510	GO:0008152	ISS
ostta07g04510	GO:0004605	ISS
ostta07g04510	GO:0008654	ISS
ostta07g04510	GO:0016020	ISS
ostta07g04510	GO:0004168	ISS
ostta07g04510	GO:0005783	ISS
ostta07g04510	GO:0016310	ISS
ostta07g04510	GO:0016779	ISS
ostta07g04530	GO:0005525	ISS
ostta07g04530	GO:0003924	ISS
ostta07g04530	GO:0003746	ISS
ostta07g04530	GO:0005622	ISS
ostta07g04530	GO:0006414	ISS
ostta07g04530	GO:0050800	ISS
ostta07g04530	GO:0009507	ISS
ostta07g04540	GO:0004622	ISS
ostta07g04540	GO:0016787	ISS
ostta07g04550	GO:0016020	ISS
ostta07g04560	GO:0016020	ISS
ostta07g04570	GO:0006487	ISS
ostta07g04570	GO:0008152	ISS
ostta07g04570	GO:0004582	ISS
ostta07g04570	GO:0005783	ISS
ostta07g04580	GO:0005622	ISS
ostta07g04590	GO:0005634	ISS
ostta07g04590	GO:1902979	ISS
ostta07g04600	GO:0001887	ISS
ostta07g04600	GO:0006418	ISS
ostta07g04600	GO:0008152	ISS
ostta07g04600	GO:0000049	ISS
ostta07g04600	GO:0001717	ISS
ostta07g04600	GO:0005737	ISS
ostta07g04600	GO:0006412	ISS
ostta07g04600	GO:0098621	ISS
ostta07g04610	GO:0018024	ISS
ostta07g04620	GO:0016567	ISS
ostta07g04620	GO:0006464	ISS
ostta07g04620	GO:0006512	ISS
ostta07g04620	GO:0008641	ISS
ostta07g04620	GO:0003824	ISS
ostta07g04620	GO:0004842	ISS
ostta07g04620	GO:0051438	ISS
ostta07g04620	GO:0051440	ISS
ostta07g04620	GO:0051443	ISS
ostta07g04620	GO:0051444	ISS
ostta07g04620	GO:0005524	ISS
ostta07g04630	GO:0016020	ISS
ostta07g04640	GO:0006790	ISS
ostta07g04640	GO:0000271	ISS
ostta07g04640	GO:0008152	ISS
ostta07g04640	GO:0044550	ISS
ostta07g04640	GO:0015976	ISS
ostta07g04640	GO:0008652	ISS
ostta07g04640	GO:0008415	ISS
ostta07g04640	GO:0005737	ISS
ostta07g04640	GO:0006535	ISS
ostta07g04640	GO:0009001	ISS
ostta07g04640	GO:0016740	ISS
ostta07g04650	GO:0016020	ISS
ostta07g04660	GO:0003723	ISS
ostta07g04660	GO:0005730	ISS
ostta07g04660	GO:0006364	ISS
ostta07g04660	GO:1990904	ISS
ostta07g04670	GO:0006744	ISS
ostta07g04670	GO:0008152	ISS
ostta07g04670	GO:0044550	ISS
ostta07g04670	GO:0008168	ISS
ostta07g04670	GO:0006629	ISS
ostta07g04670	GO:0008757	ISS
ostta07g04670	GO:0032259	ISS
ostta07g04680	GO:0006457	ISS
ostta07g04680	GO:0003755	ISS
ostta07g04690	GO:0004298	ISS
ostta07g04690	GO:0005839	ISS
ostta07g04690	GO:0006511	ISS
ostta07g04690	GO:0009376	ISS
ostta07g04690	GO:0051603	ISS
ostta07g04710	GO:0016020	ISS
ostta07g04720	GO:0016020	ISS
ostta07g04730	GO:0005198	ISS
ostta07g04740	GO:0005789	ISS
ostta07g04740	GO:0015031	ISS
ostta07g04750	GO:0006303	ISS
ostta07g04750	GO:0003677	ISS
ostta07g04750	GO:0004003	ISS
ostta07g04750	GO:0005634	ISS
ostta07g04750	GO:0005488	ISS
ostta07g04750	GO:0000723	ISS
ostta07g04750	GO:0003684	ISS
ostta07g04750	GO:0004386	ISS
ostta07g04750	GO:0005524	ISS
ostta07g04750	GO:0006310	ISS
ostta07g04750	GO:0016787	ISS
ostta07g04750	GO:0042162	ISS
ostta07g04750	GO:0043564	ISS
ostta08g00010	GO:0005509	ISS
ostta08g00010	GO:0005794	ISS
ostta08g00010	GO:0015031	ISS
ostta08g00010	GO:0016020	ISS
ostta08g00040	GO:0016020	ISS
ostta08g00050	GO:0006099	ISS
ostta08g00050	GO:0006790	ISS
ostta08g00050	GO:0006090	ISS
ostta08g00050	GO:0046487	ISS
ostta08g00050	GO:0015977	ISS
ostta08g00050	GO:0008152	ISS
ostta08g00050	GO:0044550	ISS
ostta08g00050	GO:0015976	ISS
ostta08g00050	GO:0006100	ISS
ostta08g00050	GO:0016491	ISS
ostta08g00050	GO:0006108	ISS
ostta08g00050	GO:0030060	ISS
ostta08g00050	GO:0003824	ISS
ostta08g00050	GO:0005975	ISS
ostta08g00050	GO:0016787	ISS
ostta08g00060	GO:0006164	ISS
ostta08g00060	GO:0006772	ISS
ostta08g00060	GO:0008152	ISS
ostta08g00060	GO:0044550	ISS
ostta08g00060	GO:0009117	ISS
ostta08g00060	GO:0005524	ISS
ostta08g00060	GO:0006139	ISS
ostta08g00060	GO:0019205	ISS
ostta08g00060	GO:0016776	ISS
ostta08g00060	GO:0019201	ISS
ostta08g00060	GO:0004017	ISS
ostta08g00060	GO:0016310	ISS
ostta08g00070	GO:0006650	ISS
ostta08g00070	GO:0008152	ISS
ostta08g00070	GO:0004305	ISS
ostta08g00070	GO:0016301	ISS
ostta08g00070	GO:0016310	ISS
ostta08g00090	GO:0016020	ISS
ostta08g00110	GO:0005509	ISS
ostta08g00110	GO:0009654	ISS
ostta08g00110	GO:0015979	ISS
ostta08g00110	GO:0019898	ISS
ostta08g00130	GO:0019888	ISS
ostta08g00130	GO:0030289	ISS
ostta08g00140	GO:0006890	ISS
ostta08g00140	GO:0016020	ISS
ostta08g00150	GO:0005515	ISS
ostta08g00150	GO:0016226	ISS
ostta08g00160	GO:0004672	ISS
ostta08g00160	GO:0005524	ISS
ostta08g00160	GO:0006468	ISS
ostta08g00160	GO:0004674	ISS
ostta08g00160	GO:0004682	ISS
ostta08g00160	GO:0016310	ISS
ostta08g00170	GO:0006401	ISS
ostta08g00170	GO:0005681	ISS
ostta08g00170	GO:0016071	ISS
ostta08g00170	GO:0030529	ISS
ostta08g00170	GO:0000398	ISS
ostta08g00170	GO:0003723	ISS
ostta08g00170	GO:0005688	ISS
ostta08g00170	GO:0046540	ISS
ostta08g00190	GO:0019852	ISS
ostta08g00190	GO:0006749	ISS
ostta08g00190	GO:0008152	ISS
ostta08g00190	GO:0004601	ISS
ostta08g00190	GO:0006118	ISS
ostta08g00190	GO:0006979	ISS
ostta08g00190	GO:0020037	ISS
ostta08g00190	GO:0016688	ISS
ostta08g00190	GO:0034599	ISS
ostta08g00200	GO:0000786	ISS
ostta08g00200	GO:0003677	ISS
ostta08g00200	GO:0005634	ISS
ostta08g00200	GO:0006334	ISS
ostta08g00200	GO:0006325	ISS
ostta08g00200	GO:0030527	ISS
ostta08g00200	GO:0046982	ISS
ostta08g00210	GO:0003743	ISS
ostta08g00210	GO:0006413	ISS
ostta08g00220	GO:0008757	ISS
ostta08g00220	GO:0032259	ISS
ostta08g00230	GO:0005254	ISS
ostta08g00230	GO:0016020	ISS
ostta08g00240	GO:0035825	ISS
ostta08g00240	GO:0004003	ISS
ostta08g00240	GO:0005634	ISS
ostta08g00240	GO:0016818	ISS
ostta08g00240	GO:0003676	ISS
ostta08g00240	GO:0005524	ISS
ostta08g00240	GO:0006139	ISS
ostta08g00240	GO:0008026	ISS
ostta08g00240	GO:0003677	ISS
ostta08g00240	GO:0003678	ISS
ostta08g00250	GO:0016020	ISS
ostta08g00250	GO:0046907	ISS
ostta08g00260	GO:0008152	ISS
ostta08g00260	GO:0016491	ISS
ostta08g00270	GO:0005506	ISS
ostta08g00300	GO:0016020	ISS
ostta08g00300	GO:0030001	ISS
ostta08g00300	GO:0046873	ISS
ostta08g00300	GO:0015095	ISS
ostta08g00310	GO:0005634	ISS
ostta08g00320	GO:0004519	ISS
ostta08g00320	GO:0016020	ISS
ostta08g00330	GO:0016787	ISS
ostta08g00330	GO:0004721	ISS
ostta08g00330	GO:0004723	ISS
ostta08g00330	GO:0004724	ISS
ostta08g00330	GO:0005963	ISS
ostta08g00330	GO:0008420	ISS
ostta08g00330	GO:0008597	ISS
ostta08g00330	GO:0017018	ISS
ostta08g00330	GO:0017020	ISS
ostta08g00330	GO:0017023	ISS
ostta08g00340	GO:0016020	ISS
ostta08g00350	GO:0005524	ISS
ostta08g00350	GO:0016887	ISS
ostta08g00350	GO:0016787	ISS
ostta08g00360	GO:0022857	ISS
ostta08g00370	GO:0016020	ISS
ostta08g00390	GO:0003677	ISS
ostta08g00390	GO:0015074	ISS
ostta08g00390	GO:0003676	ISS
ostta08g00390	GO:0003964	ISS
ostta08g00400	GO:0003676	ISS
ostta08g00400	GO:0008270	ISS
ostta08g00410	GO:0003743	ISS
ostta08g00410	GO:0006413	ISS
ostta08g00410	GO:0005852	ISS
ostta08g00440	GO:0008152	ISS
ostta08g00440	GO:0016491	ISS
ostta08g00440	GO:0004777	ISS
ostta08g00440	GO:0016620	ISS
ostta08g00450	GO:0016020	ISS
ostta08g00450	GO:0010190	ISS
ostta08g00460	GO:0004672	ISS
ostta08g00460	GO:0005524	ISS
ostta08g00460	GO:0006468	ISS
ostta08g00460	GO:0004674	ISS
ostta08g00460	GO:0004707	ISS
ostta08g00460	GO:0016310	ISS
ostta08g00460	GO:0106310	ISS
ostta08g00470	GO:0004602	ISS
ostta08g00470	GO:0006979	ISS
ostta08g00480	GO:0042254	ISS
ostta08g00480	GO:0005730	ISS
ostta08g00480	GO:0030515	ISS
ostta08g00480	GO:0031428	ISS
ostta08g00480	GO:0032040	ISS
ostta08g00490	GO:0002098	ISS
ostta08g00490	GO:0005634	ISS
ostta08g00490	GO:0005737	ISS
ostta08g00490	GO:0033588	ISS
ostta08g00510	GO:0003756	ISS
ostta08g00520	GO:0031072	ISS
ostta08g00520	GO:0003950	ISS
ostta08g00520	GO:0016020	ISS
ostta08g00530	GO:0016020	ISS
ostta08g00540	GO:0003723	ISS
ostta08g00550	GO:0004182	ISS
ostta08g00550	GO:0006508	ISS
ostta08g00550	GO:0008270	ISS
ostta08g00550	GO:0004181	ISS
ostta08g00550	GO:0016020	ISS
ostta08g00560	GO:0006164	ISS
ostta08g00560	GO:0006220	ISS
ostta08g00560	GO:0006749	ISS
ostta08g00560	GO:0008152	ISS
ostta08g00560	GO:0009117	ISS
ostta08g00560	GO:0004748	ISS
ostta08g00560	GO:0009186	ISS
ostta08g00560	GO:0016491	ISS
ostta08g00560	GO:0046914	ISS
ostta08g00560	GO:0009263	ISS
ostta08g00570	GO:0005840	ISS
ostta08g00570	GO:0003735	ISS
ostta08g00570	GO:0005622	ISS
ostta08g00570	GO:0006412	ISS
ostta08g00570	GO:1990904	ISS
ostta08g00580	GO:0003735	ISS
ostta08g00580	GO:0005622	ISS
ostta08g00580	GO:0005840	ISS
ostta08g00580	GO:0006412	ISS
ostta08g00580	GO:0005737	ISS
ostta08g00580	GO:1990904	ISS
ostta08g00590	GO:0003676	ISS
ostta08g00590	GO:0008821	ISS
ostta08g00600	GO:0016020	ISS
ostta08g00610	GO:0016020	ISS
ostta08g00620	GO:0006119	ISS
ostta08g00620	GO:0008152	ISS
ostta08g00620	GO:0006122	ISS
ostta08g00620	GO:0008121	ISS
ostta08g00620	GO:0005750	ISS
ostta08g00630	GO:0006119	ISS
ostta08g00630	GO:0008152	ISS
ostta08g00630	GO:0005747	ISS
ostta08g00640	GO:0006897	ISS
ostta08g00640	GO:0000814	ISS
ostta08g00640	GO:0071985	ISS
ostta08g00650	GO:0003899	ISS
ostta08g00650	GO:0006350	ISS
ostta08g00650	GO:0000166	ISS
ostta08g00650	GO:0003824	ISS
ostta08g00650	GO:0044237	ISS
ostta08g00650	GO:0005666	ISS
ostta08g00650	GO:0006384	ISS
ostta08g00660	GO:0005681	ISS
ostta08g00660	GO:0003676	ISS
ostta08g00660	GO:0004386	ISS
ostta08g00660	GO:0005524	ISS
ostta08g00660	GO:0008026	ISS
ostta08g00700	GO:0004719	ISS
ostta08g00700	GO:0006464	ISS
ostta08g00700	GO:0032259	ISS
ostta08g00700	GO:0036211	ISS
ostta08g00710	GO:0006260	ISS
ostta08g00710	GO:0003887	ISS
ostta08g00710	GO:0000166	ISS
ostta08g00710	GO:0003677	ISS
ostta08g00710	GO:0003676	ISS
ostta08g00710	GO:0006139	ISS
ostta08g00710	GO:0034061	ISS
ostta08g00710	GO:0007049	ISS
ostta08g00710	GO:0005634	ISS
ostta08g00710	GO:1902975	ISS
ostta08g00720	GO:0010190	ISS
ostta08g00720	GO:0016020	ISS
ostta08g00730	GO:0016020	ISS
ostta08g00730	GO:0022857	ISS
ostta08g00750	GO:0016020	ISS
ostta08g00755	GO:0019904	ISS
ostta08g00770	GO:0004045	ISS
ostta08g00780	GO:0016301	ISS
ostta08g00780	GO:0016310	ISS
ostta08g00790	GO:0000226	ISS
ostta08g00790	GO:0000922	ISS
ostta08g00790	GO:0005815	ISS
ostta08g00790	GO:0005737	ISS
ostta08g00790	GO:0007020	ISS
ostta08g00790	GO:0043015	ISS
ostta08g00800	GO:0042254	ISS
ostta08g00800	GO:0005488	ISS
ostta08g00800	GO:0005730	ISS
ostta08g00800	GO:0006364	ISS
ostta08g00800	GO:1990904	ISS
ostta08g00820	GO:0004672	ISS
ostta08g00820	GO:0005524	ISS
ostta08g00820	GO:0006468	ISS
ostta08g00820	GO:0004674	ISS
ostta08g00820	GO:0004682	ISS
ostta08g00820	GO:0016310	ISS
ostta08g00830	GO:0005524	ISS
ostta08g00830	GO:0016301	ISS
ostta08g00830	GO:0016310	ISS
ostta08g00830	GO:0050521	ISS
ostta08g00840	GO:0020037	ISS
ostta08g00840	GO:0046914	ISS
ostta08g00840	GO:0003995	ISS
ostta08g00840	GO:0006118	ISS
ostta08g00840	GO:0016627	ISS
ostta08g00840	GO:0008152	ISS
ostta08g00840	GO:0050660	ISS
ostta08g00850	GO:0005524	ISS
ostta08g00850	GO:0016887	ISS
ostta08g00850	GO:0000166	ISS
ostta08g00850	GO:0017111	ISS
ostta08g00860	GO:0009067	ISS
ostta08g00860	GO:0046497	ISS
ostta08g00860	GO:0008152	ISS
ostta08g00860	GO:0006118	ISS
ostta08g00860	GO:0016491	ISS
ostta08g00860	GO:0005737	ISS
ostta08g00860	GO:0008734	ISS
ostta08g00860	GO:0009435	ISS
ostta08g00860	GO:0015922	ISS
ostta08g00860	GO:0009507	ISS
ostta08g00860	GO:0044318	ISS
ostta08g00865	GO:0003677	ISS
ostta08g00865	GO:0006355	ISS
ostta08g00865	GO:0003676	ISS
ostta08g00870	GO:0006886	ISS
ostta08g00870	GO:0016020	ISS
ostta08g00870	GO:0034066	ISS
ostta08g00880	GO:0003677	ISS
ostta08g00880	GO:0005634	ISS
ostta08g00880	GO:0006325	ISS
ostta08g00900	GO:0003774	ISS
ostta08g00900	GO:0003777	ISS
ostta08g00900	GO:0005524	ISS
ostta08g00900	GO:0005875	ISS
ostta08g00900	GO:0007018	ISS
ostta08g00900	GO:0005874	ISS
ostta08g00900	GO:0008017	ISS
ostta08g00900	GO:0016787	ISS
ostta08g00910	GO:0016020	ISS
ostta08g00920	GO:0016973	ISS
ostta08g00930	GO:0006090	ISS
ostta08g00930	GO:0015977	ISS
ostta08g00930	GO:0008152	ISS
ostta08g00930	GO:0015976	ISS
ostta08g00930	GO:0006100	ISS
ostta08g00930	GO:0016491	ISS
ostta08g00930	GO:0006108	ISS
ostta08g00930	GO:0016615	ISS
ostta08g00930	GO:0046554	ISS
ostta08g00930	GO:0003824	ISS
ostta08g00930	GO:0005975	ISS
ostta08g00930	GO:0009507	ISS
ostta08g00930	GO:0016787	ISS
ostta08g00940	GO:0008152	ISS
ostta08g00940	GO:0008168	ISS
ostta08g00940	GO:0030797	ISS
ostta08g00940	GO:0006629	ISS
ostta08g00940	GO:0008757	ISS
ostta08g00940	GO:0032259	ISS
ostta08g00980	GO:0006099	ISS
ostta08g00980	GO:0006090	ISS
ostta08g00980	GO:0008152	ISS
ostta08g00980	GO:0015976	ISS
ostta08g00980	GO:0008652	ISS
ostta08g00980	GO:0003824	ISS
ostta08g00980	GO:0009374	ISS
ostta08g00980	GO:0005524	ISS
ostta08g00980	GO:0016874	ISS
ostta08g00980	GO:0004736	ISS
ostta08g00980	GO:0005737	ISS
ostta08g00980	GO:0006094	ISS
ostta08g00980	GO:0046872	ISS
ostta08g00990	GO:0005634	ISS
ostta08g00990	GO:0005737	ISS
ostta08g01000	GO:0008033	ISS
ostta08g01000	GO:0017150	ISS
ostta08g01000	GO:0050660	ISS
ostta08g01020	GO:0016020	ISS
ostta08g01040	GO:0003723	ISS
ostta08g01040	GO:0016439	ISS
ostta08g01040	GO:0031119	ISS
ostta08g01040	GO:0001522	ISS
ostta08g01040	GO:0008033	ISS
ostta08g01040	GO:0009982	ISS
ostta08g01070	GO:0006913	ISS
ostta08g01070	GO:0000059	ISS
ostta08g01070	GO:0005634	ISS
ostta08g01070	GO:0005643	ISS
ostta08g01070	GO:0005737	ISS
ostta08g01070	GO:0006886	ISS
ostta08g01070	GO:0008565	ISS
ostta08g01070	GO:0005488	ISS
ostta08g01070	GO:0031267	ISS
ostta08g01080	GO:0005509	ISS
ostta08g01080	GO:0003676	ISS
ostta08g01080	GO:0005743	ISS
ostta08g01080	GO:0043022	ISS
ostta08g01090	GO:0005488	ISS
ostta08g01100	GO:0006778	ISS
ostta08g01100	GO:0008152	ISS
ostta08g01100	GO:0044550	ISS
ostta08g01100	GO:0004659	ISS
ostta08g01100	GO:0016021	ISS
ostta08g01100	GO:0030494	ISS
ostta08g01100	GO:0043787	ISS
ostta08g01100	GO:0033013	ISS
ostta08g01100	GO:0015995	ISS
ostta08g01100	GO:0016020	ISS
ostta08g01100	GO:0046408	ISS
ostta08g01110	GO:0006260	ISS
ostta08g01110	GO:0003896	ISS
ostta08g01110	GO:0005658	ISS
ostta08g01110	GO:0006269	ISS
ostta08g01110	GO:0003720	ISS
ostta08g01110	GO:0003724	ISS
ostta08g01110	GO:0003887	ISS
ostta08g01110	GO:0004779	ISS
ostta08g01110	GO:0008192	ISS
ostta08g01110	GO:0008193	ISS
ostta08g01110	GO:0008905	ISS
ostta08g01110	GO:0033677	ISS
ostta08g01110	GO:0043338	ISS
ostta08g01110	GO:0043814	ISS
ostta08g01110	GO:0007049	ISS
ostta08g01110	GO:0046872	ISS
ostta08g01110	GO:0051539	ISS
ostta08g01120	GO:0016020	ISS
ostta08g01140	GO:0016020	ISS
ostta08g01150	GO:0005634	ISS
ostta08g01150	GO:0000907	ISS
ostta08g01150	GO:0010302	ISS
ostta08g01150	GO:0018602	ISS
ostta08g01150	GO:0019798	ISS
ostta08g01150	GO:0043734	ISS
ostta08g01150	GO:0071558	ISS
ostta08g01150	GO:0010468	ISS
ostta08g01170	GO:0034719	ISS
ostta08g01180	GO:0006694	ISS
ostta08g01180	GO:0008152	ISS
ostta08g01180	GO:0044550	ISS
ostta08g01180	GO:0019288	ISS
ostta08g01180	GO:0051745	ISS
ostta08g01180	GO:0016116	ISS
ostta08g01180	GO:0046872	ISS
ostta08g01180	GO:0050992	ISS
ostta08g01180	GO:0051539	ISS
ostta08g01190	GO:0005515	ISS
ostta08g01200	GO:0005840	ISS
ostta08g01210	GO:0006289	ISS
ostta08g01210	GO:0003677	ISS
ostta08g01210	GO:0004518	ISS
ostta08g01210	GO:0005515	ISS
ostta08g01210	GO:0005634	ISS
ostta08g01210	GO:0006259	ISS
ostta08g01210	GO:0042578	ISS
ostta08g01210	GO:0043765	ISS
ostta08g01210	GO:0004519	ISS
ostta08g01210	GO:0006281	ISS
ostta08g01220	GO:0005634	ISS
ostta08g01220	GO:0018024	ISS
ostta08g01220	GO:0008168	ISS
ostta08g01220	GO:0032259	ISS
ostta08g01250	GO:0003755	ISS
ostta08g01270	GO:0008415	ISS
ostta08g01270	GO:0003743	ISS
ostta08g01270	GO:0006446	ISS
ostta08g01270	GO:0009058	ISS
ostta08g01270	GO:0016779	ISS
ostta08g01270	GO:0016740	ISS
ostta08g01270	GO:0005488	ISS
ostta08g01270	GO:0005085	ISS
ostta08g01270	GO:0031369	ISS
ostta08g01280	GO:0016773	ISS
ostta08g01280	GO:0005488	ISS
ostta08g01290	GO:0043647	ISS
ostta08g01290	GO:0008152	ISS
ostta08g01290	GO:0048015	ISS
ostta08g01290	GO:0004629	ISS
ostta08g01290	GO:0007165	ISS
ostta08g01290	GO:0007242	ISS
ostta08g01290	GO:0004435	ISS
ostta08g01290	GO:0006629	ISS
ostta08g01290	GO:0005886	ISS
ostta08g01290	GO:0016042	ISS
ostta08g01290	GO:0035556	ISS
ostta08g01310	GO:0003824	ISS
ostta08g01310	GO:0005975	ISS
ostta08g01310	GO:0005524	ISS
ostta08g01310	GO:0016301	ISS
ostta08g01310	GO:0016310	ISS
ostta08g01310	GO:0030246	ISS
ostta08g01310	GO:0051752	ISS
ostta08g01310	GO:2001070	ISS
ostta08g01320	GO:0016020	ISS
ostta08g01330	GO:0003677	ISS
ostta08g01330	GO:0005634	ISS
ostta08g01340	GO:0003676	ISS
ostta08g01340	GO:0005524	ISS
ostta08g01340	GO:0008026	ISS
ostta08g01340	GO:0004386	ISS
ostta08g01340	GO:0003723	ISS
ostta08g01340	GO:0003724	ISS
ostta08g01340	GO:0016887	ISS
ostta08g01350	GO:0031072	ISS
ostta08g01360	GO:0005515	ISS
ostta08g01370	GO:0008146	ISS
ostta08g01370	GO:0016020	ISS
ostta08g01370	GO:0016787	ISS
ostta08g01380	GO:0016021	ISS
ostta08g01380	GO:0008158	ISS
ostta08g01380	GO:0016020	ISS
ostta08g01390	GO:0016872	ISS
ostta08g01395	GO:0005840	ISS
ostta08g01395	GO:0003735	ISS
ostta08g01395	GO:0005622	ISS
ostta08g01395	GO:0006412	ISS
ostta08g01395	GO:0008270	ISS
ostta08g01395	GO:0009507	ISS
ostta08g01395	GO:1990904	ISS
ostta08g01400	GO:0042254	ISS
ostta08g01400	GO:0006364	ISS
ostta08g01400	GO:0032040	ISS
ostta08g01400	GO:0005730	ISS
ostta08g01410	GO:0016020	ISS
ostta08g01420	GO:0001510	ISS
ostta08g01420	GO:0003723	ISS
ostta08g01420	GO:0008757	ISS
ostta08g01430	GO:0003735	ISS
ostta08g01430	GO:0005622	ISS
ostta08g01430	GO:0005840	ISS
ostta08g01430	GO:0006412	ISS
ostta08g01430	GO:1990904	ISS
ostta08g01440	GO:0005254	ISS
ostta08g01440	GO:0016020	ISS
ostta08g01470	GO:0006913	ISS
ostta08g01470	GO:0003723	ISS
ostta08g01470	GO:0005634	ISS
ostta08g01470	GO:0005737	ISS
ostta08g01470	GO:0061015	ISS
ostta08g01480	GO:0003676	ISS
ostta08g01480	GO:0005622	ISS
ostta08g01480	GO:0008270	ISS
ostta08g01480	GO:0008168	ISS
ostta08g01480	GO:0003723	ISS
ostta08g01480	GO:0005634	ISS
ostta08g01480	GO:0008757	ISS
ostta08g01480	GO:0032259	ISS
ostta08g01480	GO:0046872	ISS
ostta08g01490	GO:0006457	ISS
ostta08g01490	GO:0031072	ISS
ostta08g01490	GO:0051082	ISS
ostta08g01500	GO:0031072	ISS
ostta08g01520	GO:0005215	ISS
ostta08g01520	GO:0006810	ISS
ostta08g01520	GO:0016020	ISS
ostta08g01520	GO:0005886	ISS
ostta08g01520	GO:0022857	ISS
ostta08g01520	GO:0071705	ISS
ostta08g01530	GO:0003723	ISS
ostta08g01530	GO:0006396	ISS
ostta08g01530	GO:0008173	ISS
ostta08g01530	GO:0000179	ISS
ostta08g01530	GO:0003880	ISS
ostta08g01530	GO:0008169	ISS
ostta08g01530	GO:0008170	ISS
ostta08g01530	GO:0008171	ISS
ostta08g01530	GO:0008172	ISS
ostta08g01530	GO:0008174	ISS
ostta08g01530	GO:0008175	ISS
ostta08g01530	GO:0008276	ISS
ostta08g01530	GO:0008326	ISS
ostta08g01530	GO:0008425	ISS
ostta08g01530	GO:0008649	ISS
ostta08g01530	GO:0008650	ISS
ostta08g01530	GO:0009008	ISS
ostta08g01530	GO:0009383	ISS
ostta08g01530	GO:0016205	ISS
ostta08g01530	GO:0016273	ISS
ostta08g01530	GO:0016274	ISS
ostta08g01530	GO:0016278	ISS
ostta08g01530	GO:0016279	ISS
ostta08g01530	GO:0016300	ISS
ostta08g01530	GO:0016423	ISS
ostta08g01530	GO:0016424	ISS
ostta08g01530	GO:0016426	ISS
ostta08g01530	GO:0016427	ISS
ostta08g01530	GO:0016431	ISS
ostta08g01530	GO:0016433	ISS
ostta08g01530	GO:0016434	ISS
ostta08g01530	GO:0016435	ISS
ostta08g01530	GO:0016436	ISS
ostta08g01530	GO:0018423	ISS
ostta08g01530	GO:0018707	ISS
ostta08g01530	GO:0019702	ISS
ostta08g01530	GO:0030792	ISS
ostta08g01530	GO:0043770	ISS
ostta08g01530	GO:0043776	ISS
ostta08g01530	GO:0043777	ISS
ostta08g01530	GO:0043780	ISS
ostta08g01530	GO:0043782	ISS
ostta08g01530	GO:0043790	ISS
ostta08g01530	GO:0043791	ISS
ostta08g01530	GO:0043803	ISS
ostta08g01530	GO:0043827	ISS
ostta08g01530	GO:0043833	ISS
ostta08g01530	GO:0043834	ISS
ostta08g01530	GO:0043851	ISS
ostta08g01530	GO:0043852	ISS
ostta08g01540	GO:0016020	ISS
ostta08g01540	GO:0017004	ISS
ostta08g01550	GO:0005515	ISS
ostta08g01550	GO:0006461	ISS
ostta08g01550	GO:0006886	ISS
ostta08g01550	GO:0016192	ISS
ostta08g01550	GO:0030131	ISS
ostta08g01550	GO:0008565	ISS
ostta08g01550	GO:0006810	ISS
ostta08g01560	GO:0004497	ISS
ostta08g01560	GO:0005506	ISS
ostta08g01560	GO:0006118	ISS
ostta08g01560	GO:0020037	ISS
ostta08g01560	GO:0018585	ISS
ostta08g01560	GO:0018586	ISS
ostta08g01560	GO:0018587	ISS
ostta08g01560	GO:0018588	ISS
ostta08g01560	GO:0018589	ISS
ostta08g01560	GO:0018590	ISS
ostta08g01560	GO:0018591	ISS
ostta08g01560	GO:0018592	ISS
ostta08g01560	GO:0018593	ISS
ostta08g01560	GO:0018594	ISS
ostta08g01560	GO:0018595	ISS
ostta08g01560	GO:0018596	ISS
ostta08g01560	GO:0018597	ISS
ostta08g01560	GO:0018598	ISS
ostta08g01560	GO:0018599	ISS
ostta08g01560	GO:0018600	ISS
ostta08g01560	GO:0043823	ISS
ostta08g01560	GO:0016705	ISS
ostta08g01570	GO:0006012	ISS
ostta08g01570	GO:0006044	ISS
ostta08g01570	GO:0008152	ISS
ostta08g01570	GO:0009226	ISS
ostta08g01570	GO:0003824	ISS
ostta08g01570	GO:0044237	ISS
ostta08g01570	GO:0050662	ISS
ostta08g01570	GO:0003978	ISS
ostta08g01580	GO:0005730	ISS
ostta08g01580	GO:0006364	ISS
ostta08g01580	GO:0008757	ISS
ostta08g01580	GO:0032259	ISS
